#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
14 , In My Head,Lil Tjay,87,"brooklyn drill, melodic rap, nyc rap",Hip Hop,In My Head,2022-04-01,2:15,68,55,16,0,41,12,10,-7 db,143,C♯/D♭ Major,3B,4,2022-04-10,1HvTxgCj0mTzQlEo0zLvFb
15 , Need to Know,Doja Cat,93,"dance pop, pop",Pop,Planet Her,2021-06-25,3:30,66,61,30,0,19,7,9,-7 db,130,C♯/D♭ Major,3B,4,2022-04-10,3Vi5XqYrmQgOYBajMWSvCi
16 , Knife Talk (with 21 Savage ft. Project Pat),"Drake,21 Savage,Project Pat",90,"canadian hip hop, canadian pop, hip hop, rap, toronto rap, atl hip hop, trap, crunk, dirty south rap, gangster rap, memphis hip hop, southern hip hop","Hip Hop, Pop, R&B",Certified Lover Boy,2021-09-03,4:02,85,42,6,0,15,32,8,-10 db,146,F Minor,4A,4,2022-04-10,2BcMwX1MPV6ZHP4tUT9uq6
17 , THATS WHAT I WANT,Lil Nas X,96,"lgbtq+ hip hop, pop","Hip Hop, Pop",MONTERO,2021-09-17,2:23,74,85,1,0,55,22,5,-5 db,88,C♯/D♭ Minor,12A,4,2022-04-10,0e8nrvls4Qqv5Rfa2UhqmO
18 , Bam Bam (feat. Ed Sheeran),"Camila Cabello,Ed Sheeran",46,"dance pop, pop, post-teen pop, uk pop",Pop,Familia,2022-04-07,3:26,76,70,18,0,96,4,33,-6 db,95,G#/A♭ Major,4B,4,2022-04-10,2DB4DdfCFMw1iaR6JaR03a
19 , No Role Modelz,J. Cole,90,"conscious hip hop, hip hop, north carolina hip hop, rap",Hip Hop,2014 Forest Hills Drive,2014-12-09,4:52,69,52,32,0,49,34,5,-8 db,100,A#/B♭ Minor,3A,4,2022-04-10,68Dni7IE4VyPkTOH9mRWHr
20 , Cold Heart - PNAU Remix,"Elton John,Dua Lipa,PNAU",78,"glam rock, mellow gold, piano rock, dance pop, pop, uk pop, alternative dance, aussietronica, australian dance, australian electropop","Rock, Dance/Electronic, Pop",The Lockdown Sessions,2021-10-22,3:22,80,80,4,0,93,3,9,-6 db,116,C♯/D♭ Major,3B,4,2022-04-10,7rglLriMNBPAyuJOMGwi39
21 , Boyfriend,Dove Cameron,95,"pop, post-teen pop",Pop,Boyfriend,2022-02-11,2:33,35,61,23,0,23,6,19,-7 db,180,G Minor,6A,3,2022-04-10,59CfNbkERJ3NoTXDvoURjj
22 , I Love You So,The Walters,95,chicago indie,Rock,I Love You So,2014-11-28,2:40,57,65,58,0,47,4,12,-5 db,76,A#/B♭ Major,6B,4,2022-04-10,4SqWKzw0CbA05TGszDgMlc
23 , Kiss Me More (feat. SZA),"Doja Cat,SZA",89,"dance pop, pop, r&b","Pop, R&B",Planet Her,2021-06-25,3:28,76,71,26,0,78,3,12,-3 db,111,G#/A♭ Major,4B,4,2022-04-10,3DarAbFujv6eYNliUTyqtz
24 , 505,Arctic Monkeys,85,"garage rock, permanent wave, rock, sheffield indie","Blues, Rock",Favourite Worst Nightmare (Standard Version),2007-04-24,4:13,52,85,0,0,23,5,7,-6 db,140,C Major,8B,4,2022-04-10,58ge6dfP91o9oXMzq3XkIS
25 , pushin P (feat. Young Thug),"Gunna,Future,Young Thug",91,"atl hip hop, melodic rap, rap, trap, hip hop, pop rap, southern hip hop, atl trap, gangster rap",Hip Hop,DS4EVER,2022-01-13,2:16,77,42,1,1,49,19,13,-5 db,78,C♯/D♭ Minor,12A,1,2022-04-10,3XOalgusokruzA5ZBA2Qcb
26 , Shivers,Ed Sheeran,95,"pop, uk pop",Pop,=,2021-10-29,3:27,79,86,28,0,82,9,4,-3 db,141,D Major,10B,4,2022-04-10,50nfwKoDiSYg8zOCREWAm5
27 , Sweater Weather,The Neighbourhood,93,"modern alternative rock, modern rock, pop, shimmer pop","Rock, Pop",I Love You.,2013-04-19,4:00,61,81,5,2,40,3,10,-3 db,124,A#/B♭ Major,6B,4,2022-04-10,2QjOHCTQ1Jl3zawyYOpxh6
28 , Monëy so big,Yeat,88,pluggnb,,Up 2 Më,2021-09-10,2:40,69,57,12,0,35,9,10,-8 db,138,D Major,10B,4,2022-04-10,7BbaIYAdi3pg4MGl6PHwPv
29 , traitor,Olivia Rodrigo,93,pop,Pop,SOUR,2021-05-21,3:49,38,34,69,0,8,3,12,-8 db,101,D#/E♭ Major,5B,4,2022-04-10,5CZ40GBx1sQ9agT82CLQCT
30 , family ties (with Kendrick Lamar),"Baby Keem,Kendrick Lamar",82,"hip hop, rap, conscious hip hop, west coast rap",Hip Hop,The Melodic Blue,2021-09-10,4:12,71,61,1,0,14,33,23,-5 db,134,C♯/D♭ Major,3B,4,2022-04-10,3QFInJAm9eyaho5vBzxInN
31 , Dark Red,Steve Lacy,91,afrofuturism,R&B,Dark Red,2017-02-20,2:53,60,78,45,0,78,6,12,-4 db,172,F#/G♭ Major,2B,4,2022-04-10,37y7iDayfwm3WXn5BiAoRk
32 , Wait a Minute!,WILLOW,89,"afrofuturism, dance pop, electropop, pop, post-teen pop","R&B, Pop",ARDIPITHECUS,2015-01-11,3:16,76,71,4,0,67,3,9,-5 db,101,D#/E♭ Minor,2A,4,2022-04-10,0y60itmpH0aPKsFiGxmtnh
33 , When You're Gone,Shawn Mendes,88,"canadian pop, dance pop, pop, viral pop",Pop,When You're Gone,2022-03-31,2:52,60,69,2,0,58,4,58,-6 db,147,F Major,7B,4,2022-04-10,0U1W2LZVUX7qTm7dDpqxh6
34 , abcdefu,GAYLE,98,modern alternative pop,Rock,abcdefu,2021-08-13,2:48,70,54,30,0,42,5,37,-6 db,122,E Major,12B,4,2022-04-10,4fouWK6XVHhzl78KzQ1UjL
35 , MAMIII,"Becky G,KAROL G",97,"dance pop, latin, latin pop, latin viral pop, pop, rap latina, reggaeton, reggaeton colombiano, trap latino","Pop, Latin",MAMIII,2022-02-10,3:46,84,70,9,0,90,8,14,-4 db,94,E Minor,9A,4,2022-04-10,1ri9ZUkBJVFUdgwzCnfcYs
36 , See You Again (feat. Kali Uchis),"Tyler, The Creator,Kali Uchis",88,"hip hop, rap, colombian pop, dance pop, pop, r&b","Latin, Pop, Hip Hop, R&B",Flower Boy,2017-07-21,3:00,56,56,37,0,62,10,11,-9 db,79,F#/G♭ Major,2B,4,2022-04-10,7KA4W4McWYRpgf0fWsJZWB
37 , Broadway Girls (feat. Morgan Wallen),"Lil Durk,Morgan Wallen",75,"chicago drill, chicago rap, drill, hip hop, rap, trap, contemporary country","Hip Hop, Country",7220,2022-03-11,3:05,66,75,4,0,54,3,30,-4 db,75,A#/B♭ Major,6B,4,2022-04-10,2pOUHNwZJrFffS42SxPwt0
38 , Light Switch,Charlie Puth,83,"dance pop, pop, viral pop",Pop,Light Switch (Instrumental),2022-01-19,3:05,69,63,11,0,91,31,9,-6 db,184,F#/G♭ Major,2B,4,2022-04-10,3AVXwaOGCEL8cmBecfcsFJ
39 , deja vu,Olivia Rodrigo,91,pop,Pop,SOUR,2021-05-21,3:35,44,61,58,0,18,11,37,-7 db,181,D Major,10B,4,2022-04-10,6HU7h9RYOaPRFeh0R3UeAr
40 , Happier Than Ever,Billie Eilish,92,"art pop, electropop, pop",Pop,Happier Than Ever,2021-07-30,4:58,33,23,77,0,30,3,13,-9 db,81,C Major,8B,3,2022-04-10,4RVwu0g32PAqgUiJoXsdF8
41 , Wasted On You,Morgan Wallen,83,contemporary country,Country,Dangerous: The Double Album,2021-01-08,2:58,51,66,37,0,25,3,13,-5 db,196,B Minor,10A,3,2022-04-10,3cBsEDNhFI9E82vPj3kvi3
42 , LONDON (feat. J. Cole),"BIA,J. Cole",67,"escape room, r&b, rap latina, trap queen, conscious hip hop, hip hop, north carolina hip hop, rap","Hip Hop, Pop, R&B, Latin",LONDON (feat. J. Cole),2022-04-08,4:10,64,67,2,0,56,32,9,-5 db,132,B Minor,10A,4,2022-04-10,5vhrsx08dHh2QcVh1Rsiwt
43 , Lost,Frank Ocean,90,"alternative r&b, hip hop, lgbtq+ hip hop, neo soul, pop","R&B, Hip Hop, Pop",channel ORANGE,2012-07-10,3:54,91,60,3,0,50,23,17,-5 db,123,G#/A♭ Major,4B,4,2022-04-10,3GZD6HmiNUhxXYf8Gch723
44 , Surface Pressure - From "Encanto"/Soundtrack Version,Jessica Darrow,73,,,Surface Pressure (From "Encanto"),2022-01-27,3:22,65,58,2,0,37,31,4,-8 db,180,D Major,10B,4,2022-04-10,6K5ph5mq1qprHae3TrgTj5
45 , One Right Now (with The Weeknd),"Post Malone,The Weeknd",91,"dfw rap, melodic rap, rap, canadian contemporary r&b, canadian pop, pop","R&B, Pop, Hip Hop",One Right Now,2021-11-05,3:13,69,78,4,0,69,5,8,-5 db,97,C♯/D♭ Major,3B,4,2022-04-10,00Blm7zeNqgYLPtW6zg8cj
46 , Better Days (NEIKED x Mae Muller x Polo G),"NEIKED,Mae Muller,Polo G",89,"scandipop, uk contemporary r&b, uk pop, chicago rap","Hip Hop, Dance/Electronic, R&B, Pop",Better Days (NEIKED x Mae Muller x Polo G),2021-09-24,2:40,72,67,0,0,70,3,9,-5 db,110,C Minor,5A,4,2022-04-10,6f5ExP43esnvdKPddwKXJH
47 , Easy On Me,Adele,90,"british soul, pop, pop soul, uk pop","R&B, Pop",30,2021-11-19,3:44,60,37,58,0,13,3,13,-8 db,142,F Major,7B,4,2022-04-10,46IZ0fSY2mpAiktS3KOqds
48 , That's Hilarious,Charlie Puth,72,"dance pop, pop, viral pop",Pop,That's Hilarious,2022-04-08,2:26,71,44,74,0,55,6,11,-6 db,108,F#/G♭ Major,2B,4,2022-04-10,1jIMjbzcGCcCQn5iMu9CUc
49 , Levitating (feat. DaBaby),"Dua Lipa,DaBaby",89,"dance pop, pop, uk pop, north carolina hip hop, rap, trap","Pop, Hip Hop",Future Nostalgia,2020-03-27,3:23,70,83,1,0,92,6,7,-4 db,103,F#/G♭ Minor,11A,4,2022-04-10,5nujrmhLynf4yMoMtj8AQF
50 , MIDDLE OF THE NIGHT,Elley Duhé,96,"alt z, pop",Pop,MIDDLE OF THE NIGHT,2020-01-10,3:04,41,61,2,0,9,5,12,-8 db,186,E Minor,9A,3,2022-04-10,58HvfVOeJY7lUuCqF0m3ly
