#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
27 , Wasted On You,Morgan Wallen,80,contemporary country,Country,Dangerous: The Double Album,2021-01-08,2:58,51,66,37,0,25,3,13,-5 db,196,B Minor,10A,3,2022-04-26,3cBsEDNhFI9E82vPj3kvi3
28 , Plan B,Megan Thee Stallion,70,"dance pop, houston rap, pop, trap queen","Pop, Hip Hop, R&B",Plan B,2022-04-22,2:43,79,52,7,0,67,46,11,-6 db,170,G#/A♭ Major,4B,4,2022-04-26,2PljnVsnl2PRwCvfhbdQup
29 , MAMIII,"Becky G,KAROL G",92,"dance pop, latin, latin pop, latin viral pop, pop, rap latina, reggaeton, reggaeton colombiano, trap latino","Pop, Latin",MAMIII,2022-02-10,3:46,84,70,9,0,90,8,14,-4 db,94,E Minor,9A,4,2022-04-26,1ri9ZUkBJVFUdgwzCnfcYs
30 , family ties (with Kendrick Lamar),"Baby Keem,Kendrick Lamar",78,"hip hop, rap, conscious hip hop, west coast rap",Hip Hop,The Melodic Blue,2021-09-10,4:12,71,61,1,0,14,33,23,-5 db,134,C♯/D♭ Major,3B,4,2022-04-26,3QFInJAm9eyaho5vBzxInN
31 , Cold Heart - PNAU Remix,"Elton John,Dua Lipa,PNAU",85,"glam rock, mellow gold, piano rock, dance pop, pop, uk pop, alternative dance, aussietronica, australian dance, australian electropop","Rock, Dance/Electronic, Pop",The Lockdown Sessions,2021-10-22,3:22,80,80,4,0,93,3,9,-6 db,116,C♯/D♭ Major,3B,4,2022-04-26,6JIC3hbC28JZKZ8AlAqX8h
32 , traitor,Olivia Rodrigo,89,pop,Pop,SOUR,2021-05-21,3:49,38,34,69,0,8,3,12,-8 db,101,D#/E♭ Major,5B,4,2022-04-26,5CZ40GBx1sQ9agT82CLQCT
33 , Shivers,Ed Sheeran,90,"pop, uk pop",Pop,=,2021-10-29,3:27,79,86,28,0,82,9,4,-3 db,141,D Major,10B,4,2022-04-26,50nfwKoDiSYg8zOCREWAm5
34 , Kiss Me More (feat. SZA),"Doja Cat,SZA",84,"dance pop, pop, r&b","Pop, R&B",Planet Her,2021-06-25,3:28,76,71,26,0,78,3,12,-3 db,111,G#/A♭ Major,4B,4,2022-04-26,3DarAbFujv6eYNliUTyqtz
35 , MIDDLE OF THE NIGHT,Elley Duhé,92,"alt z, pop",Pop,MIDDLE OF THE NIGHT,2020-01-10,3:04,41,61,2,0,9,5,12,-8 db,186,E Minor,9A,3,2022-04-26,58HvfVOeJY7lUuCqF0m3ly
36 , Scrape It Off (feat. Lil Uzi Vert & Don Toliver),"Pusha T,Lil Uzi Vert,Don Toliver",71,"gangster rap, hip hop, pop rap, rap, southern hip hop, trap, underground hip hop, virginia hip hop, melodic rap, philly rap, pop","Hip Hop, Pop",It's Almost Dry,2022-04-22,2:32,59,68,48,0,66,35,11,-4 db,107,G Major,9B,5,2022-04-26,1dp8aQANyTRKssDeAYPiZe
37 , Monëy so big,Yeat,84,pluggnb,,Up 2 Më,2021-09-10,2:40,69,57,12,0,35,9,10,-8 db,138,D Major,10B,4,2022-04-26,7BbaIYAdi3pg4MGl6PHwPv
38 , Lost,Frank Ocean,86,"alternative r&b, hip hop, lgbtq+ hip hop, neo soul, pop","R&B, Hip Hop, Pop",channel ORANGE,2012-07-10,3:54,91,60,3,0,50,23,17,-5 db,123,G#/A♭ Major,4B,4,2022-04-26,3GZD6HmiNUhxXYf8Gch723
39 , Happier Than Ever,Billie Eilish,88,"art pop, electropop, pop",Pop,Happier Than Ever,2021-07-30,4:58,33,23,77,0,30,3,13,-9 db,81,C Major,8B,3,2022-04-26,4RVwu0g32PAqgUiJoXsdF8
40 , In My Head,Lil Tjay,86,"brooklyn drill, melodic rap, nyc rap",Hip Hop,In My Head,2022-04-01,2:15,68,55,16,0,41,12,10,-7 db,143,C♯/D♭ Major,3B,4,2022-04-26,1HvTxgCj0mTzQlEo0zLvFb
41 , Something In The Way - Remastered,Nirvana,55,"grunge, permanent wave, rock",Rock,Nevermind (30th Anniversary Super Deluxe),1991-09-24,3:52,43,23,82,37,6,3,11,-12 db,105,G#/A♭ Major,4B,4,2022-04-26,2WL6GQzPuK9Nrpy9XwNEbz
42 , deja vu,Olivia Rodrigo,87,pop,Pop,SOUR,2021-05-21,3:35,44,61,58,0,18,11,37,-7 db,181,D Major,10B,4,2022-04-26,6HU7h9RYOaPRFeh0R3UeAr
43 , Right On,Lil Baby,80,"atl hip hop, atl trap, rap, trap",Hip Hop,Right On,2022-04-08,3:33,54,62,2,0,21,38,10,-6 db,166,D Major,10B,4,2022-04-26,6ws54n2IzyrIxxyzlG2bVJ
44 , One Right Now (with The Weeknd),"Post Malone,The Weeknd",86,"dfw rap, melodic rap, rap, canadian contemporary r&b, canadian pop, pop","R&B, Pop, Hip Hop",One Right Now,2021-11-05,3:13,69,78,4,0,69,5,8,-5 db,97,C♯/D♭ Major,3B,4,2022-04-26,00Blm7zeNqgYLPtW6zg8cj
45 , Something in the Orange,Zach Bryan,65,oklahoma country,Country,Something in the Orange,2022-04-22,3:48,37,19,56,0,15,4,10,-12 db,175,E Minor,9A,3,2022-04-26,3WMj8moIAXJhHsyLaqIIHI
46 , Flowers,Lauren Spencer-Smith,79,"alt z, gen z singer-songwriter, pop",Pop,Flowers,2022-04-14,2:37,68,45,87,0,34,61,9,-10 db,66,D#/E♭ Major,5B,4,2022-04-26,6Z165JvPnS8PYvGW8oLGLc
47 , 20 Min,Lil Uzi Vert,83,"melodic rap, philly rap, rap, trap",Hip Hop,Luv Is Rage 2 (Deluxe),2017-11-17,3:40,77,75,11,0,78,12,17,-4 db,123,G#/A♭ Minor,1A,4,2022-04-26,0uxSUdBrJy9Un0EYoBowng
48 , Numb Little Bug,Em Beihold,86,"alt z, gen z singer-songwriter",,Numb Little Bug,2022-01-28,2:49,74,53,33,0,64,8,25,-7 db,85,G#/A♭ Minor,1A,4,2022-04-26,3o9kpgkIcffx0iSwxhuNI2
49 , Money Trees,"Kendrick Lamar,Jay Rock",78,"conscious hip hop, hip hop, rap, west coast rap, gangster rap, pop rap, southern hip hop, trap, underground hip hop",Hip Hop,"good kid, m.A.A.d city",2012,6:26,72,53,7,0,34,12,22,-7 db,72,G Major,9B,4,2022-04-26,2HbKqm4o0w5wEeEFXm2sD4
50 , Light Switch,Charlie Puth,80,"dance pop, pop, viral pop",Pop,Light Switch (Instrumental),2022-01-19,3:05,69,63,11,0,91,31,9,-6 db,184,F#/G♭ Major,2B,4,2022-04-26,3AVXwaOGCEL8cmBecfcsFJ
