#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
19 , Rugpjūtis,"Justinas Jarutis,Jessica Shy",47,lithuanian pop,Pop,Rugpjūtis,2021-07-09,2:42,79,94,4,0,86,4,10,-5 db,140,C♯/D♭ Major,3B,4,2022-04-20,2psbE7Ds01Xz2MaMIk7APk
20 , Vasarą galvoj minoras,Katarsis,48,"lithuanian indie, lithuanian pop","Jazz, Pop",Vasarą galvoj minoras,2020-10-14,3:24,64,28,96,46,28,6,11,-16 db,120,A#/B♭ Major,6B,4,2022-04-20,1wGPGvj0moDoKMMVwFWFLj
21 , STAY (with Justin Bieber),"The Kid LAROI,Justin Bieber",90,"australian hip hop, canadian pop, pop","Hip Hop, Pop",F*CK LOVE 3: OVER YOU,2021-07-23,2:21,59,76,4,0,48,5,10,-5 db,170,C♯/D♭ Major,3B,4,2022-04-20,5PjdY0CKGZdEuoNab3yDmX
22 , 505,Arctic Monkeys,82,"garage rock, permanent wave, rock, sheffield indie","Blues, Rock",Favourite Worst Nightmare (Standard Version),2007-04-24,4:13,52,85,0,0,23,5,7,-6 db,140,C Major,8B,4,2022-04-20,58ge6dfP91o9oXMzq3XkIS
23 , Shivers,Ed Sheeran,92,"pop, uk pop",Pop,=,2021-10-29,3:27,79,86,28,0,82,9,4,-3 db,141,D Major,10B,4,2022-04-20,50nfwKoDiSYg8zOCREWAm5
24 , Won't Forget You - Edit,Shouse,77,aussietronica,Dance/Electronic,Won't Forget You,2022-02-04,3:50,66,66,2,1,56,2,10,-7 db,127,G Minor,6A,4,2022-04-20,3I10tZ5MgEMo4WryCNJkZQ
25 , After Dark,Mr.Kitty,75,weirdcore,,Time,2014-08-08,4:17,58,60,7,41,4,3,8,-10 db,140,G#/A♭ Major,4B,4,2022-04-20,0zCgWGmDF0aih5qexATyBn
26 , abcdefu,GAYLE,94,modern alternative pop,Rock,abcdefu,2021-08-13,2:48,70,54,30,0,42,5,37,-6 db,122,E Major,12B,4,2022-04-20,4fouWK6XVHhzl78KzQ1UjL
27 , Infinity,Jaymes Young,91,"modern rock, pop","Rock, Pop",Feel Something,2017-06-23,3:57,67,67,15,0,49,4,30,-7 db,122,B Minor,10A,4,2022-04-20,1SOClUWhOi8vHZYMz3GluK
28 , Wait a Minute!,WILLOW,87,"afrofuturism, dance pop, electropop, pop, post-teen pop","R&B, Pop",ARDIPITHECUS,2015-01-11,3:16,76,71,4,0,67,3,9,-5 db,101,D#/E♭ Minor,2A,4,2022-04-20,0y60itmpH0aPKsFiGxmtnh
29 , Boyfriend,Dove Cameron,91,"pop, post-teen pop",Pop,Boyfriend,2022-02-11,2:33,35,61,23,0,23,6,19,-7 db,180,G Minor,6A,3,2022-04-20,59CfNbkERJ3NoTXDvoURjj
30 , THATS WHAT I WANT,Lil Nas X,92,"lgbtq+ hip hop, pop","Hip Hop, Pop",MONTERO,2021-09-17,2:23,74,85,1,0,55,22,5,-5 db,88,C♯/D♭ Minor,12A,4,2022-04-20,0e8nrvls4Qqv5Rfa2UhqmO
31 , Revenge,XXXTENTACION,86,"emo rap, miami hip hop",Hip Hop,17,2017-08-25,2:00,75,25,78,0,18,26,11,-16 db,140,B Minor,10A,4,2022-04-20,5TXDeTFVRVY7Cvt0Dw4vWW
32 , Bad Habits,Ed Sheeran,92,"pop, uk pop",Pop,=,2021-10-29,3:50,81,89,5,0,54,3,37,-4 db,126,B Minor,10A,4,2022-04-20,3rmo8F54jFF8OgYsqTxm5d
33 , Watermelon Sugar,Harry Styles,89,pop,Pop,Fine Line,2019-12-13,2:54,55,82,12,0,56,5,34,-4 db,95,C Major,8B,4,2022-04-20,6UelLqGlWMcVH1E5c4H7lY
34 , Pepas,Farruko,82,"latin, latin hip hop, reggaeton, trap latino","Latin, Hip Hop",La 167,2021-10-01,4:47,76,77,1,0,44,3,13,-4 db,130,G Major,9B,4,2022-04-20,2B4GHvToeLTOBB4QLzW3Ni
35 , Rojaus Obuoliukai,"Zoliukas,Saules Berniukas",41,"lithuanian pop,",Pop,Rojaus Obuoliukai,2019-08-29,3:31,79,32,79,0,54,12,8,-12 db,142,A Minor,8A,4,2022-04-20,7J5J0RjBq1rz9vV2iBqDqd
36 , Without Me,Eminem,88,"detroit hip hop, hip hop, rap",Hip Hop,The Eminem Show,2002-05-26,4:50,91,67,0,0,66,7,24,-3 db,112,G Major,9B,4,2022-04-20,7lQ8MOhq6IN2w8EYcFNSUk
37 , Tom's Diner,"AnnenMayKantereit,Giant Rooks",86,"cologne indie, german singer-songwriter,","Classical, Pop",Tom's Diner,2019-06-28,4:29,68,43,38,0,33,14,36,-8 db,98,F#/G♭ Minor,11A,4,2022-04-20,0oA9wBGDY4uyILLg4GymWP
38 , Light Switch,Charlie Puth,81,"dance pop, pop, viral pop",Pop,Light Switch (Instrumental),2022-01-19,3:05,69,63,11,0,91,31,9,-6 db,184,F#/G♭ Major,2B,4,2022-04-20,3AVXwaOGCEL8cmBecfcsFJ
39 , u.,niteboi,76,drift phonk,,u.,2017-01-22,2:54,46,65,22,87,6,10,11,-9 db,124,E Minor,9A,4,2022-04-20,0J7oHYxjF6Oln61wy0kP2i
40 , Bones,Imagine Dragons,87,"modern rock, rock",Rock,Bones,2022-03-11,2:45,77,74,2,0,57,5,8,-4 db,114,F Minor,4A,4,2022-04-20,0HqZX76SFLDz2aW8aiqi7G
41 , Save Your Tears,The Weeknd,88,"canadian contemporary r&b, canadian pop, pop","R&B, Pop",After Hours,2020-03-20,3:35,68,83,2,0,64,3,54,-5 db,118,C Major,8B,4,2022-04-20,5QO79kh1waicV47BqGRL3g
42 , Close Eyes,"Chego1963,onurxt,Rylixe",51,"new school turkce rap,",,Close Eyes,2020-02-13,2:12,78,54,7,73,22,7,14,-10 db,96,C Major,8B,4,2022-04-20,7BNWWI6aZPLkYCfRat8HuD
43 , good 4 u,Olivia Rodrigo,92,pop,Pop,SOUR,2021-05-21,2:58,56,66,34,0,69,15,8,-5 db,167,A Major,11B,4,2022-04-20,4ZtFanR9U6ndgddUvNcjcG
44 , Easy On Me,Adele,86,"british soul, pop, pop soul, uk pop","R&B, Pop",30,2021-11-19,3:44,60,37,58,0,13,3,13,-8 db,142,F Major,7B,4,2022-04-20,46IZ0fSY2mpAiktS3KOqds
45 , Daddy Issues,The Neighbourhood,86,"modern alternative rock, modern rock, pop","Rock, Pop",Wiped Out!,2015-10-30,4:20,59,52,7,15,34,3,12,-9 db,85,A#/B♭ Major,6B,4,2022-04-20,5E30LdtzQTGqRvNd7l6kG5
46 , Dark Red,Steve Lacy,87,"afrofuturism, pop","R&B, Pop",Dark Red,2017-02-20,2:53,60,78,45,0,78,6,12,-4 db,172,F#/G♭ Major,2B,4,2022-04-20,37y7iDayfwm3WXn5BiAoRk
47 , HDMI,BONES,79,"dark trap, underground hip hop",Hip Hop,Rotten,2014-12-02,2:19,71,29,69,81,12,6,32,-16 db,125,G Major,9B,4,2022-04-20,7I4ibsZgwuf46g0xHuTC8s
48 , Why'd You Only Call Me When You're High?,Arctic Monkeys,62,"garage rock, permanent wave, rock, sheffield indie","Blues, Rock",AM,2013-01-01,2:41,69,63,5,0,80,4,10,-6 db,92,D Major,10B,4,2022-04-20,48q0vSHcJdhK3IiXH8C5WJ
49 , ZITTI E BUONI,Måneskin,76,"indie rock italiano, italian pop","Rock, Pop",Teatro d'ira - Vol. I,2021-03-19,3:14,63,94,0,0,64,7,42,-3 db,103,E Minor,9A,4,2022-04-20,776AftMmFFAWUIEAb3lHhw
50 , The Perfect Girl,Mareux,79,dark synthpop,,The Perfect Girl,2021-12-08,3:14,49,89,0,82,26,9,10,-6 db,129,G#/A♭ Minor,1A,4,2022-04-20,5RBOcBpJXaNnHCGViJmYhh
