#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
27 , Szafir,"Mata,Trooh Hippi",76,"polish hip hop, polish trap,",Hip Hop,Młody Matczak,2021-10-01,3:16,77,61,38,0,81,11,16,-8 db,140,C♯/D♭ Major,3B,4,2022-04-08,5sGv8YdAa3XjggnbpF9NC9
28 , BMW,"Reto,Avi",75,"polish hip hop, polish trap",Hip Hop,W samo południe (Deluxe),2022-02-10,2:26,78,46,5,0,12,19,20,-10 db,98,A Major,11B,4,2022-04-08,0e9dWwZD9EemG1w92C3JLp
29 , Parapetówa,"SB Maffija,White 2115,Lanek,Janusz Walczuk,Bedoes,Jan-Rapowanie,Kacperczyk,Białas,Adi Nowak,Fukaj,SKUTE BOBO,Beteo,Kinny Zimmer,Solar",72,"polish hip hop, polish trap, polish electronica, polish alternative rap","New age, Hip Hop",Hotel Maffija 2,2022-01-28,4:35,77,62,31,0,68,19,7,-7 db,77,C Major,8B,4,2022-04-08,62CHTBeGAVo9b0ivzaNdc1
30 , Heat Waves,Glass Animals,96,"gauze pop, indietronica, shiver pop","Pop, Rock",Dreamland (+ Bonus Levels),2020-08-06,3:58,76,53,44,0,53,9,9,-7 db,81,B Major,1B,4,2022-04-08,02MWAaffLxlfxAUY7c5dvx
31 , Duże Oczy,"Smolasty,francis,Pedro,Tribbs",75,"polish hip hop, polish pop, polish trap,","Hip Hop, Pop",Duże Oczy,2021-08-05,2:48,79,72,33,0,51,23,12,-7 db,128,D Minor,7A,4,2022-04-08,0O4OIQKow8DloWa7UzIgyd
32 , Rozmazana kreska,Kinny Zimmer,76,polish hip hop,Hip Hop,Rozmazana kreska,2021-11-17,3:10,76,36,4,0,68,42,10,-9 db,160,C Major,8B,4,2022-04-08,5Dwpfuw962xZq6mNg8OgzN
33 , Boję Się Kochać,"Smolasty,Young Leosia",64,"polish hip hop, polish pop, polish trap","Hip Hop, Pop",Boję Się Kochać,2022-04-01,3:06,72,57,41,0,48,6,20,-7 db,100,C Major,8B,4,2022-04-08,00Nl9PlaLr0g4ujpWosQuH
34 , Icey,"Żabson,Young Igi",75,"polish hip hop, polish trap",Hip Hop,amfisbena,2022-01-13,2:29,77,67,28,0,35,31,14,-7 db,170,D Major,10B,4,2022-04-08,6BDfLF0GoHND77V6BvFeBo
35 , Pakuje Walize,"Dawid, Artysta,Vłodarski,VHS,Zebraodzawsze,zawad",68,,,Pakuje Walize,2022-03-09,2:34,97,39,25,0,91,14,13,-11 db,120,C Major,8B,4,2022-04-08,7CRfTE9FGb9YdSvoGhl2IP
36 , Mamo tyś płakała,"sanah,Igor Herbut",72,polish pop,Pop,Mamo tyś płakała,2022-03-08,3:00,42,28,26,0,30,3,7,-11 db,101,C Minor,5A,4,2022-04-08,4SyOEnUogQDqYquwoJblvG
37 ," Cześć, jak się masz?","Sobel,sanah",67,"polish trap,",,Pułapka Na Motyle (Deluxe Edition),2021-11-25,3:21,65,53,63,0,49,5,18,-6 db,110,D Major,10B,4,2022-04-08,6sKg6jzvmiNAVsJRl8MaDE
38 , Łyk i buch,"SB Maffija,GOMBAO 33,Pedro,francis",68,"polish hip hop,",Hip Hop,Hotel Maffija 2,2022-01-28,2:45,76,81,46,0,61,13,8,-5 db,100,B Major,1B,4,2022-04-08,4gUKSmeJ7TNcVzHcsGxRKK
39 , Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons,JID,Arcane,League of Legends",90,"modern rock, rock, hip hop, rap, speedrun, video game music","Hip Hop, Rock, Easy listening",Mercury - Act 1,2021-09-03,2:53,73,78,24,0,56,27,43,-4 db,77,B Minor,10A,4,2022-04-08,1HhNoOuqm1a5MXYEgAFl8o
40 , Kiss cam,"Mata,Pedro,francis",68,"polish hip hop, polish trap,",Hip Hop,Młody Matczak,2021-10-01,2:57,78,63,30,0,58,21,30,-9 db,89,F#/G♭ Minor,11A,4,2022-04-08,6eIVuPSZ7D8Q1uaZc8cQnz
41 , Disney,Kizo,65,"polish hip hop, polish trap",Hip Hop,Jeszcze 5 minut,2021-10-22,3:39,80,73,26,0,72,29,12,-6 db,123,B Minor,10A,4,2022-04-08,37xytNxwRuLRuZcJMFH8w7
42 , Origami,"Ronnie Ferrari,korweta",73,"polish hip hop,",Hip Hop,Origami,2021-12-07,3:39,82,48,59,0,49,35,10,-8 db,92,C♯/D♭ Major,3B,4,2022-04-08,3205ZtwMnzMBtr7GQZ1IbH
43 , Warsaw Vice,"Avi,Kaz Bałagane,@atutowy",49,"polish hip hop, polish trap, polish alternative rap,","New age, Hip Hop",Warsaw Vice,2022-04-06,3:04,78,75,3,0,37,31,8,-6 db,97,A#/B♭ Major,6B,4,2022-04-08,76DT2kqhhx0gxgU8XMld8b
44 , SKUTE BOBO,SKUTE BOBO,69,,,SKUTE BOBO,2021-08-21,3:08,72,57,23,0,33,10,10,-13 db,154,A Major,11B,4,2022-04-08,4dOkS135hpWHeSP0GSmHb4
45 , Agrest i bez,"SB Maffija,Bedoes,White 2115,Kuqe 2115,flexxy2115,BLACHA,Lanek",68,"polish hip hop, polish trap, polish electronica","New age, Hip Hop",Hotel Maffija 2,2022-01-28,4:01,72,54,54,0,84,7,42,-7 db,142,G Minor,6A,4,2022-04-08,5rcH7HIJH3l3eojjKmZWWi
46 , co to za bluza lanek?,"SB Maffija,Lanek,Kinny Zimmer,Pedro,francis",68,"polish hip hop, polish electronica, polish trap,","New age, Hip Hop",Hotel Maffija 2,2022-01-28,3:12,85,79,23,0,82,27,8,-8 db,126,A#/B♭ Minor,3A,4,2022-04-08,1NiFHUcQAqgNIIaZGbbHsu
47 , COCO,"mgng,MASNY BEN",73,"polish hip hop,",Hip Hop,COCO,2021-08-17,2:17,76,73,18,0,35,5,11,-10 db,130,A Major,11B,4,2022-04-08,4huKZSBZ0UJt2RWwB8PEWU
48 , NA FORACH,"Rusina,Young Igi",65,"polish hip hop, polish trap",Hip Hop,NA FORACH,2022-03-30,3:22,79,87,18,0,67,22,17,-6 db,97,F Major,7B,4,2022-04-08,7JIYfLqWsCvrdoEnXvIQDM
49 , California,White 2115,71,"polish hip hop, polish trap",Hip Hop,Rockstar,2018-08-31,3:12,68,68,25,0,62,5,26,-8 db,135,D Major,10B,4,2022-04-08,2nFaT0t36H6UX3wN3Vxvjm
50 , Szmata,Mata,69,"polish hip hop, polish trap",Hip Hop,Młody Matczak,2021-10-01,2:45,80,53,21,0,38,18,9,-8 db,84,A Major,11B,4,2022-04-08,1BwnO14BpmoRjGt2lla75r
