#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
15 , Proste fakty,"SB Maffija,Bedoes,White 2115,Kuqe 2115,flexxy2115,BLACHA,Kubi Producent",75,"polish hip hop, polish trap",Hip Hop,Proste fakty,2022-01-28,3:38,72,71,28,0,79,19,15,-5 db,144,A Major,11B,4,2022-04-11,6IVFyySW33VfordEuGDPHk
16 , Sen we śnie,"sanah,Grzegorz Turnau",69,"polish pop, classic polish pop, poezja spiewana, sung poetry","Pop, World/Traditional, Dance/Electronic",Sen we śnie,2022-03-31,3:27,43,27,84,0,27,4,15,-12 db,119,C Minor,5A,4,2022-04-11,7EuS4txsabaZyF5mkixLAj
17 , Tęsknię sobie,"sanah,Artur Rojek",70,"polish pop, polish alternative, polish indie","New age, R&B, Pop",Tęsknię sobie,2022-03-24,4:49,48,41,74,0,18,5,9,-10 db,95,G Major,9B,4,2022-04-11,2XrxfDmGGAkU14vQ9QVJeb
18 , PIĄTEK WIECZÓR,"Jacuś,Young Leosia",70,"polish hip hop, polish pop","Hip Hop, Pop",PIĄTEK WIECZÓR,2022-03-17,3:16,74,88,25,0,55,9,45,-4 db,125,G Major,9B,4,2022-04-11,38ryCMNFOZ6GW5udIFnQI7
19 , Szafir,"Mata,Trooh Hippi",74,"polish hip hop, polish trap,",Hip Hop,Młody Matczak,2021-10-01,3:16,77,61,38,0,81,11,16,-8 db,140,C♯/D♭ Major,3B,4,2022-04-11,5sGv8YdAa3XjggnbpF9NC9
20 , Pakuje Walize,"Dawid, Artysta,Vłodarski,VHS,Zebraodzawsze,zawad",68,"polish viral rap,",,Pakuje Walize,2022-03-09,2:34,97,39,25,0,91,14,13,-11 db,120,C Major,8B,4,2022-04-11,7CRfTE9FGb9YdSvoGhl2IP
21 , BMW,"Reto,Avi",74,"polish hip hop, polish trap",Hip Hop,W samo południe (Deluxe),2022-02-10,2:26,78,46,5,0,12,19,20,-10 db,98,A Major,11B,4,2022-04-11,0e9dWwZD9EemG1w92C3JLp
22 , Parapetówa,"SB Maffija,White 2115,Lanek,Janusz Walczuk,Bedoes,Jan-Rapowanie,Kacperczyk,Białas,Adi Nowak,Fukaj,SKUTE BOBO,Beteo,Kinny Zimmer,Solar",70,"polish hip hop, polish trap, polish electronica, polish pop, polish alternative rap","New age, Hip Hop, Pop",Hotel Maffija 2,2022-01-28,4:35,77,62,31,0,68,19,7,-7 db,77,C Major,8B,4,2022-04-11,62CHTBeGAVo9b0ivzaNdc1
23 , Rozmazana kreska,Kinny Zimmer,74,polish hip hop,Hip Hop,Rozmazana kreska,2021-11-17,3:10,76,36,4,0,68,42,10,-9 db,160,C Major,8B,4,2022-04-11,5Dwpfuw962xZq6mNg8OgzN
24 , Icey,"Żabson,Young Igi",73,"polish hip hop, polish trap",Hip Hop,amfisbena,2022-01-13,2:29,77,67,28,0,35,31,14,-7 db,170,D Major,10B,4,2022-04-11,6BDfLF0GoHND77V6BvFeBo
25 , Heat Waves,Glass Animals,95,"gauze pop, indietronica, shiver pop","Pop, Rock",Dreamland (+ Bonus Levels),2020-08-06,3:58,76,53,44,0,53,9,9,-7 db,81,B Major,1B,4,2022-04-11,02MWAaffLxlfxAUY7c5dvx
26 , Duże Oczy,"Smolasty,francis,Pedro,Tribbs",73,"polish hip hop, polish pop, polish trap,","Hip Hop, Pop",Duże Oczy,2021-08-05,2:48,79,72,33,0,51,23,12,-7 db,128,D Minor,7A,4,2022-04-11,0O4OIQKow8DloWa7UzIgyd
27 , Dom,"Szpaku,PSR",60,"polish hip hop,",Hip Hop,Dom Dla Zmyślonych Przyjaciół Pana Mateusza,2022-04-06,3:05,73,72,45,0,39,13,24,-7 db,95,G Minor,6A,4,2022-04-11,2nZNHTvbMaIBS194W8c7iT
28 , Jeździec Bez Głowy,"Szpaku,PSR",58,"polish hip hop,",Hip Hop,Dom Dla Zmyślonych Przyjaciół Pana Mateusza,2022-04-06,3:07,72,66,45,0,38,10,8,-6 db,133,E Minor,9A,4,2022-04-11,16jEmtfWRH709yGmYNR4hf
29 , Krokodyl Dundee,"Szpaku,Worek,moody scrag",60,"polish hip hop,",Hip Hop,Dom Dla Zmyślonych Przyjaciół Pana Mateusza,2022-04-06,3:32,56,63,36,0,53,7,10,-7 db,140,G#/A♭ Major,4B,4,2022-04-11,28h0ZFwYV84OffAbqVnbxy
30 , Mr. Mime,"Szpaku,Kubi Producent",60,"polish hip hop, polish trap",Hip Hop,Dom Dla Zmyślonych Przyjaciół Pana Mateusza,2022-04-06,3:23,83,57,13,0,67,5,19,-7 db,126,A Major,11B,4,2022-04-11,7IQRoeohy7RPrjxflWsbkG
31 , HARD FLEX DRIVE,"Kukon,PRO8L3M",56,"polish hip hop, polish trap, polish alternative rap","New age, Hip Hop",ROUGH N' GENTLE,2022-04-07,2:40,74,78,53,0,39,45,17,-8 db,100,F Minor,4A,4,2022-04-11,0sZlUO136lNSB6sNCY4zxC
32 ," Cześć, jak się masz?","Sobel,sanah",66,"polish pop, polish trap",Pop,Pułapka Na Motyle (Deluxe Edition),2021-11-25,3:21,65,53,63,0,49,5,18,-6 db,110,D Major,10B,4,2022-04-11,6sKg6jzvmiNAVsJRl8MaDE
33 , R.I.P. Krawczyk,"Szpaku,OLEK",60,"polish hip hop, polish trap",Hip Hop,Dom Dla Zmyślonych Przyjaciół Pana Mateusza,2022-04-06,2:38,76,61,35,0,73,25,11,-6 db,112,G#/A♭ Major,4B,4,2022-04-11,5qsmfqG6u9ajbJMyH1bw08
34 , Łyk i buch,"SB Maffija,GOMBAO 33,Pedro,francis",66,"polish hip hop,",Hip Hop,Hotel Maffija 2,2022-01-28,2:45,76,81,46,0,61,13,8,-5 db,100,B Major,1B,4,2022-04-11,4gUKSmeJ7TNcVzHcsGxRKK
35 , Mamo tyś płakała,"sanah,Igor Herbut",71,polish pop,Pop,Mamo tyś płakała,2022-03-08,3:00,42,28,26,0,30,3,7,-11 db,101,C Minor,5A,4,2022-04-11,4SyOEnUogQDqYquwoJblvG
36 , Boję Się Kochać,"Smolasty,Young Leosia",64,"polish hip hop, polish pop, polish trap","Hip Hop, Pop",Boję Się Kochać,2022-04-01,3:06,72,57,41,0,48,6,20,-7 db,100,C Major,8B,4,2022-04-11,00Nl9PlaLr0g4ujpWosQuH
37 , Afryka,"Szpaku,PSR",57,"polish hip hop,",Hip Hop,Dom Dla Zmyślonych Przyjaciół Pana Mateusza,2022-04-06,2:42,77,67,22,0,60,5,8,-7 db,105,A Major,11B,3,2022-04-11,2JD2C6QTsIjogwoP1QRn6y
38 , Kiss cam,"Mata,Pedro,francis",66,"polish hip hop, polish trap,",Hip Hop,Młody Matczak,2021-10-01,2:57,78,63,30,0,58,21,30,-9 db,89,F#/G♭ Minor,11A,4,2022-04-11,6eIVuPSZ7D8Q1uaZc8cQnz
39 , California,White 2115,70,"polish hip hop, polish trap",Hip Hop,Rockstar,2018-08-31,3:12,68,68,25,0,62,5,26,-8 db,135,D Major,10B,4,2022-04-11,2nFaT0t36H6UX3wN3Vxvjm
40 , Mateusz,"Szpaku,Kubi Producent",56,"polish hip hop, polish trap",Hip Hop,Dom Dla Zmyślonych Przyjaciół Pana Mateusza,2022-04-06,3:09,53,62,16,0,37,27,18,-7 db,86,A#/B♭ Major,6B,4,2022-04-11,6ZTYmNJgzHjJLuIXlhiOSY
41 , Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons,JID,Arcane,League of Legends",89,"modern rock, rock, hip hop, rap, speedrun, video game music","Hip Hop, Rock, Easy listening",Mercury - Act 1,2021-09-03,2:53,73,78,24,0,56,27,43,-4 db,77,B Minor,10A,4,2022-04-11,1HhNoOuqm1a5MXYEgAFl8o
42 , Disney,Kizo,64,"polish hip hop, polish trap",Hip Hop,Jeszcze 5 minut,2021-10-22,3:39,80,73,26,0,72,29,12,-6 db,123,B Minor,10A,4,2022-04-11,37xytNxwRuLRuZcJMFH8w7
43 , Ötzi,"Szpaku,PSR",59,"polish hip hop,",Hip Hop,Dom Dla Zmyślonych Przyjaciół Pana Mateusza,2022-04-06,3:16,79,55,14,0,57,24,10,-8 db,134,F#/G♭ Minor,11A,4,2022-04-11,2KWldP20Mp9fT87aZOFP7J
44 , co to za bluza lanek?,"SB Maffija,Lanek,Kinny Zimmer,Pedro,francis",66,"polish hip hop, polish electronica, polish trap,","New age, Hip Hop",Hotel Maffija 2,2022-01-28,3:12,85,79,23,0,82,27,8,-8 db,126,A#/B♭ Minor,3A,4,2022-04-11,1NiFHUcQAqgNIIaZGbbHsu
45 , Agrest i bez,"SB Maffija,Bedoes,White 2115,Kuqe 2115,flexxy2115,BLACHA,Lanek",66,"polish hip hop, polish trap, polish electronica","New age, Hip Hop",Hotel Maffija 2,2022-01-28,4:01,72,54,54,0,84,7,42,-7 db,142,G Minor,6A,4,2022-04-11,5rcH7HIJH3l3eojjKmZWWi
46 , Minimini2,"Szpaku,Quiz",59,"polish hip hop, polish alternative rap","New age, Hip Hop",Dom Dla Zmyślonych Przyjaciół Pana Mateusza,2022-04-06,2:38,75,39,66,0,67,15,11,-5 db,85,C♯/D♭ Major,3B,4,2022-04-11,4sNqUUe7HSxkD0ZYobXlWz
47 , SKUTE BOBO,SKUTE BOBO,67,,,SKUTE BOBO,2021-08-21,3:08,72,57,23,0,33,10,10,-13 db,154,A Major,11B,4,2022-04-11,4dOkS135hpWHeSP0GSmHb4
48 , Origami,"Ronnie Ferrari,korweta",71,"polish hip hop,",Hip Hop,Origami,2021-12-07,3:39,82,48,59,0,49,35,10,-8 db,92,C♯/D♭ Major,3B,4,2022-04-11,3205ZtwMnzMBtr7GQZ1IbH
49 , Alf,"Szpaku,Worek,Swizzy",59,"polish hip hop,",Hip Hop,Dom Dla Zmyślonych Przyjaciół Pana Mateusza,2022-04-06,2:51,69,66,27,0,71,18,15,-8 db,143,F#/G♭ Minor,11A,4,2022-04-11,50ASAzQzkHAZ4oZ9SQRPjQ
50 , BAKTERIA,"Lanek,White 2115",55,"polish electronica, polish hip hop, polish trap","New age, Hip Hop",EXTRAVAGANZA,2022-04-08,3:27,61,65,2,0,39,4,10,-8 db,131,F#/G♭ Major,2B,4,2022-04-11,3mp3BeeseDsEITwEWnG2Ro
