#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
13 , Лёд,"WENARO,LXNER",72,"russian drain, hyperpop, russian hip hop","Pop, Hip Hop",Лёд,2021-07-12,2:32,64,79,17,0,95,6,16,-8 db,172,G#/A♭ Major,4B,4,2022-04-15,7D8k995g6jdie4NF1E7Tpu
14 , Softcore,The Neighbourhood,91,"modern alternative rock, modern rock, pop","Rock, Pop",Hard To Imagine The Neighbourhood Ever Changing,2018-11-02,3:26,57,57,5,0,37,3,29,-6 db,94,A Minor,8A,4,2022-04-15,2K7xn816oNHJZ0aVqdQsha
15 , ярче звёзд,ПОЛМАТЕРИ,61,,,иван марголдин президент россии,2020-08-18,2:47,45,91,2,0,26,5,19,-4 db,115,F#/G♭ Major,2B,4,2022-04-15,4CK9NEdPWB6rJ8N6BU20pN
16 , STAY (with Justin Bieber),"The Kid LAROI,Justin Bieber",91,"australian hip hop, canadian pop, pop","Hip Hop, Pop",F*CK LOVE 3: OVER YOU,2021-07-23,2:21,59,76,4,0,48,5,10,-5 db,170,C♯/D♭ Major,3B,4,2022-04-15,5PjdY0CKGZdEuoNab3yDmX
17 , Селяви,MORGENSHTERN,64,"russian hip hop, russian trap","Hip Hop, Latin",Селяви,2022-04-08,2:40,90,44,8,0,33,7,22,-9 db,100,F Major,7B,4,2022-04-15,3SOHFsSinxM6flLceYl5BT
18 , первое свидание,Alyona Shvets,68,"russian alt pop, russian indie",Dance/Electronic,первое свидание,2020-12-04,2:32,76,50,69,0,61,11,16,-10 db,85,B Minor,10A,4,2022-04-15,4tPB6H0QcK4bDib8iauE28
19 , Woman,Doja Cat,94,"dance pop, pop",Pop,Planet Her,2021-06-25,2:52,82,76,9,0,88,9,12,-4 db,108,F Minor,4A,4,2022-04-15,6Uj1ctrBOjOas8xZXGqKk4
20 , adaptive strike,"shadowraze,LXNER,quiizzzmeow",73,"russian drain, russian hip hop, hyperpop, russian emo rap, russian hyperpop","Pop, Hip Hop",adaptive strike,2022-02-11,2:16,80,82,19,0,39,5,10,-7 db,102,C♯/D♭ Major,3B,4,2022-04-15,5jXocrsUwpKwWyI5BZLKFA
21 , Ты и Я,Xcho,58,"russian dance, russian hip hop","Dance/Electronic, Hip Hop",Ты и Я,2022-03-25,2:28,86,67,43,0,39,23,9,-4 db,135,A Minor,8A,4,2022-04-15,5G8QKxPILlA34renUDrOih
22 , Вороны,Xcho,65,"russian dance, russian hip hop","Dance/Electronic, Hip Hop",Вороны,2021-10-01,2:36,63,51,39,0,17,8,11,-5 db,176,F Minor,4A,4,2022-04-15,1eQc0azOMOv6VuqQi9c2Ba
23 , Marmalade,"Miyagi & Andy Panda,Mav-d",70,"russian hip hop,",Hip Hop,Marmalade,2021-11-19,3:40,73,51,57,0,51,5,12,-9 db,110,A#/B♭ Minor,3A,4,2022-04-15,7rvEwAILTqxBpdIyUifkE8
24 , Close Eyes,"Chego1963,onurxt,Rylixe",33,"new school turkce rap,",,Close Eyes,2020-02-13,2:12,78,54,7,73,22,7,14,-10 db,96,C Major,8B,4,2022-04-15,7BNWWI6aZPLkYCfRat8HuD
25 , After Dark,Mr.Kitty,77,weirdcore,,Time,2014-08-08,4:17,58,60,7,41,4,3,8,-10 db,140,G#/A♭ Major,4B,4,2022-04-15,0zCgWGmDF0aih5qexATyBn
26 , shadowfiend,shadowraze,71,"russian drain, russian hip hop",Hip Hop,shadowfiend,2020-09-30,2:23,63,80,5,45,66,8,11,-6 db,178,A#/B♭ Minor,3A,5,2022-04-15,0xEET0hVtwAEI5iVMWmD5C
27 , 99 Problems,"Big Baby Tape,kizaru",70,"russian hip hop, russian trap, russian emo rap","Hip Hop, Latin",BANDANA I,2021-10-22,2:39,95,45,2,0,18,10,7,-9 db,100,A Major,11B,4,2022-04-15,0r9fpWPI6z3V3YZXIiVaNC
28 , Танцы,ssshhhiiittt!,66,russian post-punk,Rock,Последнее лето (Часть 2),2019-09-30,2:55,48,97,14,0,86,6,79,-2 db,160,G Minor,6A,4,2022-04-15,5hY09NvKjD3gBQS3qhriXD
29 , INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X,Jack Harlow",89,"lgbtq+ hip hop, pop, deep underground hip hop, kentucky hip hop, rap","Hip Hop, Pop",MONTERO,2021-09-17,3:32,74,69,2,0,89,7,5,-7 db,150,A#/B♭ Minor,3A,4,2022-04-15,5Z9KJZvQzH6PFmb8SNkxuk
30 , Положение,Skryptonite,66,"central asian hip hop, kazakh hip hop, russian hip hop, russian trap","Hip Hop, Latin",Уроборос: Улица 36,2017-12-16,4:42,58,54,54,0,24,32,15,-9 db,63,C♯/D♭ Minor,12A,4,2022-04-15,1hfISzdAwnywAKxaSpfloo
31 , ТОЛПЫ КРИЧАТ,"uniqe,nkeeei,ARTEM SHILOVETS",70,"russian hip hop,",Hip Hop,ТОЛПЫ КРИЧАТ,2021-09-28,2:05,90,38,70,0,70,24,9,-7 db,130,D#/E♭ Minor,2A,4,2022-04-15,3mcw4dkjfzj5B4Ago9NSmN
32 , Baby mama,"Skryptonite,Райда",66,"central asian hip hop, kazakh hip hop, russian hip hop, russian trap,","Hip Hop, Latin",Baby mama,2020-07-03,3:51,89,57,2,0,55,15,14,-6 db,104,G Minor,6A,4,2022-04-15,5X33A2X2OuQXUOKhawWCMm
33 , I Got Love,"MiyaGi & Endspiel,Rem Digga",69,"estonian hip hop, russian hip hop, russian trap, uzbek pop, kavkaz, russian gangster rap","Hip Hop, Pop, Dance/Electronic, Latin",I Got Love,2016-09-09,4:36,67,86,15,0,20,20,14,-4 db,106,D Minor,7A,4,2022-04-15,43wgyQXc2M9KmTDUqVzugM
34 , MANIAC,Stray Kids,63,"k-pop, k-pop boy group",Pop,ODDINARY,2022-03-18,3:02,74,80,18,0,72,27,7,-3 db,90,C♯/D♭ Major,3B,4,2022-04-15,7BDHDiidJ8WV349p3HTxTV
35 , juggernaut (Prod. by PLVSTIC),shadowraze,70,"russian drain, russian hip hop",Hip Hop,juggernaut (Prod. by PLVSTIC),2021-08-13,2:16,70,66,0,0,59,23,26,-8 db,93,G Major,9B,4,2022-04-15,57V0VhEg1CAkPXeaCLikNW
36 , Фотографирую закат,fem.love,71,"russian drain, russian hip hop",Hip Hop,Фотографирую закат,2020-06-22,2:36,41,90,0,0,40,6,17,-3 db,160,F#/G♭ Major,2B,4,2022-04-15,1ghdJUMhmLEpUitNwyNMWH
37 , Million,"Big Baby Tape,kizaru",69,"russian hip hop, russian trap, russian emo rap","Hip Hop, Latin",BANDANA I,2021-10-22,2:14,87,68,3,0,72,22,27,-5 db,165,F#/G♭ Major,2B,4,2022-04-15,4umjgYILQbHyV41ZmaemQm
38 , Otyzdan asyp baramyn,Irina Kairatovna,49,"central asian hip hop, kazakh hip hop, kazakh pop, russian hip hop","Pop, Hip Hop",Otyzdan asyp baramyn,2021-12-18,3:34,79,52,75,0,37,19,10,-8 db,130,D Minor,7A,4,2022-04-15,609GvJOBdyzhVUuDZbYPYy
39 , плачь,"rizza,Sqwore",70,"russian drain, russian hip hop, russian hyperpop",Hip Hop,плачь,2021-08-27,1:56,66,83,30,0,55,23,12,-4 db,157,E Minor,9A,4,2022-04-15,3yCKABoZU3FVFuyVBc5VlM
40 , Зелёный глаз,Минин,64,,,Зелёный глаз,2022-02-11,1:54,78,42,62,0,27,8,10,-11 db,135,E Minor,9A,4,2022-04-15,4ZOjdqmXLuwHDQUn9WWoFR
41 , Infinity,Jaymes Young,93,"modern rock, pop","Rock, Pop",Feel Something,2017-06-23,3:57,67,67,15,0,49,4,30,-7 db,122,B Minor,10A,4,2022-04-15,1SOClUWhOi8vHZYMz3GluK
42 , Bandana,"Big Baby Tape,kizaru",69,"russian hip hop, russian trap, russian emo rap","Hip Hop, Latin",BANDANA I,2021-10-22,2:31,75,58,1,4,35,3,17,-6 db,103,F Major,7B,4,2022-04-15,16AzcbKli3UQsxj491hJLQ
43 , Москва любит...,Skryptonite,63,"central asian hip hop, kazakh hip hop, russian hip hop, russian trap","Hip Hop, Latin",2004,2020-01-28,3:25,74,46,5,0,13,16,29,-9 db,77,D Major,10B,4,2022-04-15,41bGn6u78I8eNZg86tx3vp
44 , МАЛИНОВАЯ ЛАДА,GAYAZOV$ BROTHER$,71,"russian dance, russian hip hop, russian pop","Dance/Electronic, Hip Hop, Pop",МАЛИНОВАЯ ЛАДА,2021-10-22,3:33,76,88,6,0,82,4,23,-5 db,117,E Minor,9A,4,2022-04-15,77B4S4jkrAkL3Ng5hEHoUU
45 , I Love You So,The Walters,93,chicago indie,Rock,I Love You So,2014-11-28,2:40,57,65,58,0,47,4,12,-5 db,76,A#/B♭ Major,6B,4,2022-04-15,4SqWKzw0CbA05TGszDgMlc
46 , Daddy Issues,The Neighbourhood,88,"modern alternative rock, modern rock, pop","Rock, Pop",Wiped Out!,2015-10-30,4:20,59,52,7,15,34,3,12,-9 db,85,A#/B♭ Major,6B,4,2022-04-15,5E30LdtzQTGqRvNd7l6kG5
47 , Freaks,Surf Curse,88,"dreamo, indie surf, surf punk, vegas indie",Rock,Freaks,2021-05-15,2:27,35,94,0,63,41,5,5,-10 db,180,A Major,11B,4,2022-04-15,7EkWXAI1wn8Ii883ecd9xr
48 , Notion,The Rare Occasions,89,la indie,Pop,Notion,2021-12-02,3:15,31,88,7,0,31,8,8,-4 db,159,A Major,11B,4,2022-04-15,0sTlGEld0h8kIPZaKDYUf4
49 , Aomine Daiki,quiizzzmeow,69,"russian drain, russian emo rap, russian hip hop, russian hyperpop",Hip Hop,Aomine Daiki,2021-10-05,2:47,51,82,3,0,16,5,36,-6 db,82,C♯/D♭ Major,3B,4,2022-04-15,5X1FYw7MXEgnPmQAYwAa0q
50 , Jealous,Eyedress,83,noise pop,Rock,Jealous,2019-12-06,2:02,47,92,0,85,70,5,48,-10 db,93,A Minor,8A,4,2022-04-15,1aXV8GrmQLvgoFtBPERP7E
